GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
 "56003","Big Horn, WY",7,CAGDP9,45,"51","  Information ","Thousands of chained 2017 dollars",3840,4826,5453,6383,7181,7683,9410,10844,12036,12638,12310,11181,8981,7083,7204,8163,8959,8820,8820,8468,9178,9131,9764,10309
 "56003","Big Horn, WY",7,CAGDP9,50,"52,53","  Finance, insurance, real estate, rental, and leasing ","Thousands of chained 2017 dollars",52154,56253,55330,58365,65192,65327,67144,67265,74459,76159,80201,97895,85893,97453,96149,101089,91283,90854,101112,78149,80440,98840,118349,129645
 "56003","Big Horn, WY",7,CAGDP9,51,"52","   Finance and insurance ","Thousands of chained 2017 dollars",16234,17778,15067,14570,16324,17062,14470,12977,14945,13530,14817,15283,13341,15757,16407,16209,16121,16151,15605,15847,14221,15150,15133,14952
 "56003","Big Horn, WY",7,CAGDP9,56,"53","   Real estate and rental and leasing ","Thousands of chained 2017 dollars",36567,39195,40822,44339,49478,48897,53215,54734,60091,62851,65724,82428,72378,81599,79766,84847,75162,74701,85654,62272,66225,83923,103932,115732
 "56003","Big Horn, WY",7,CAGDP9,59,"54,55,56","  Professional and business services ","Thousands of chained 2017 dollars",7599,(D),(D),(D),10088,13793,(D),(D),20525,20672,24749,24772,25914,25431,24138,21966,19977,20786,21364,20493,22788,28679,33462,27979
 "56003","Big Horn, WY",7,CAGDP9,60,"54","   Professional, scientific, and technical services ","Thousands of chained 2017 dollars",6024,5972,5760,5165,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "56003","Big Horn, WY",7,CAGDP9,64,"55","   Management of companies and enterprises ","Thousands of chained 2017 dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "56003","Big Horn, WY",7,CAGDP9,65,"56","   Administrative and support and waste management and remediation services ","Thousands of chained 2017 dollars",(D),(D),(D),(D),3923,5328,7794,8516,10079,8900,11548,10752,11954,13391,11171,10323,9888,10867,10930,11160,11462,14428,15807,13701
 "56003","Big Horn, WY",7,CAGDP9,68,"61,62","  Educational services, health care, and social assistance ","Thousands of chained 2017 dollars",4799,(D),(D),6707,6548,6691,6915,7250,(D),7487,7755,7523,7815,7574,7806,7722,7300,(D),7547,7620,8949,9633,10054,11180
 "56003","Big Horn, WY",7,CAGDP9,69,"61","   Educational services ","Thousands of chained 2017 dollars",37,(D),(D),114,82,96,253,211,(D),297,481,375,550,(D),(D),(D),(D),(D),(D),304,487,810,730,(D)
 "56003","Big Horn, WY",7,CAGDP9,70,"62","   Health care and social assistance ","Thousands of chained 2017 dollars",4733,(D),(D),6565,6434,6564,6647,7018,(D),7181,7279,7147,7272,(D),(D),(D),(D),(D),(D),7316,8460,8815,9318,(D)
 "56003","Big Horn, WY",7,CAGDP9,75,"71,72","  Arts, entertainment, recreation, accommodation, and food services ","Thousands of chained 2017 dollars",10553,11103,10696,(D),(D),(D),8374,7645,6985,7218,7468,7671,7064,6760,6632,6505,7014,(D),7381,(D),8488,8444,8455,8599
 "56003","Big Horn, WY",7,CAGDP9,76,"71","   Arts, entertainment, and recreation ","Thousands of chained 2017 dollars",(D),715,(D),(D),790,991,1117,1128,1130,1101,1341,1778,1412,1167,746,(D),514,(D),462,493,1195,1301,1348,1652
 "56003","Big Horn, WY",7,CAGDP9,79,"72","   Accommodation and food services ","Thousands of chained 2017 dollars",(D),10480,(D),(D),(D),(D),7264,6515,5847,6112,6110,5853,5627,5576,5881,(D),6500,6521,6919,(D),7273,7126,7092,6942
 "56003","Big Horn, WY",7,CAGDP9,82,"81","  Other services (except government and government enterprises) ","Thousands of chained 2017 dollars",8800,9331,8415,7918,8080,8544,7931,7694,7810,8325,6674,7246,7834,10444,12364,11183,8969,6572,6297,6047,6020,5885,5860,5522
 "56003","Big Horn, WY",7,CAGDP9,83,"92","Government and government enterprises ","Thousands of chained 2017 dollars",93458,95547,97558,96565,98474,101827,106068,109218,109583,109574,108073,113136,117054,117157,115414,113818,114743,114405,110667,108190,106278,108549,103624,103547
 "56003","Big Horn, WY",7,CAGDP9,87,"11,21","Natural resources and mining ","Thousands of chained 2017 dollars",225036,187389,197928,189352,174507,240958,171957,173064,161482,165470,180102,150073,169249,147085,136324,124996,132606,132689,152114,148264,120692,125371,138467,148895
 "56003","Big Horn, WY",7,CAGDP9,88,"42,44-45","Trade ","Thousands of chained 2017 dollars",41590,47847,45780,(D),(D),(D),(D),(D),(D),(D),(D),(D),34241,34786,31575,29335,26667,25786,25999,25993,25855,25440,25794,27894
 "56003","Big Horn, WY",7,CAGDP9,89,"22,48-49","Transportation and utilities ","Thousands of chained 2017 dollars",18366,17302,17632,18026,17586,19069,20507,19461,15323,(D),(D),(D),26221,25714,26424,21009,20965,20067,15697,(D),32328,27509,31214,33139
 "56003","Big Horn, WY",7,CAGDP9,90,"31-33,51","Manufacturing and information ","Thousands of chained 2017 dollars",23366,21399,24781,25902,26940,27741,29088,31885,34177,36353,37024,37134,38286,35286,37118,37534,42571,44267,41994,40261,40859,41702,40271,39927
 "56003","Big Horn, WY",7,CAGDP9,91,"...","Private goods-producing industries 2/","Thousands of chained 2017 dollars",278220,235696,248254,244858,226401,295953,221202,226779,214093,217479,233421,202549,224620,202378,195363,180804,193686,196897,210148,210640,181928,181750,196863,213256
 "56003","Big Horn, WY",7,CAGDP9,92,"...","Private services-providing industries 3/","Thousands of chained 2017 dollars",144748,157275,154731,149648,158696,166893,176600,182017,189860,190775,195657,214333,205201,215487,212428,206913,191135,187032,194184,173097,194184,212530,241316,253334
