GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
 "24003","Anne Arundel, MD",2,CAGDP9,59,"54,55,56","  Professional and business services ","Thousands of chained 2017 dollars",2579663,2731510,3019956,3269545,3556450,3685227,3929188,4266841,4253481,4537628,4720158,5358398,5718133,5916619,6036800,6245754,6375313,6836138,7063056,7037548,7415008,7984645,8279678,8953796
 "24003","Anne Arundel, MD",2,CAGDP9,60,"54","   Professional, scientific, and technical services ","Thousands of chained 2017 dollars",1722490,1900563,2121794,2286048,2475680,2529817,2681246,2971048,3023626,3168924,3277324,3744733,4138484,4131509,4190197,4476871,4556624,4974830,5134981,5183177,5453019,5780988,6175101,6838828
 "24003","Anne Arundel, MD",2,CAGDP9,64,"55","   Management of companies and enterprises ","Thousands of chained 2017 dollars",91391,86663,94717,144721,153790,175497,232628,257599,220987,201312,237624,326143,333620,424380,400672,402283,478633,468339,474803,431728,370035,378527,384669,387881
 "24003","Anne Arundel, MD",2,CAGDP9,65,"56","   Administrative and support and waste management and remediation services ","Thousands of chained 2017 dollars",782528,748851,805438,847861,938039,996218,1032243,1048245,1015507,1185512,1222234,1296141,1242590,1361451,1450620,1367305,1340056,1393151,1452852,1422465,1580645,1798586,1718921,1749088
 "24003","Anne Arundel, MD",2,CAGDP9,68,"61,62","  Educational services, health care, and social assistance ","Thousands of chained 2017 dollars",1327353,1375036,1465536,1637360,1703601,1807851,1833263,2006905,2066626,2123507,2242830,2267922,2345587,2409968,2512053,2684290,2748977,2813772,2936284,2677179,2784129,3012501,3184395,3678607
 "24003","Anne Arundel, MD",2,CAGDP9,69,"61","   Educational services ","Thousands of chained 2017 dollars",186812,170771,177121,193201,190107,193587,198947,213875,230675,243690,237625,228349,217981,220433,220362,231896,237572,238283,238950,200502,197686,217136,227374,237038
 "24003","Anne Arundel, MD",2,CAGDP9,70,"62","   Health care and social assistance ","Thousands of chained 2017 dollars",1150439,1209850,1293421,1448918,1516699,1616526,1636950,1795438,1839604,1884300,2007933,2041291,2128113,2189878,2291751,2452393,2511405,2575519,2697527,2477262,2587356,2796258,2958030,3443522
 "24003","Anne Arundel, MD",2,CAGDP9,75,"71,72","  Arts, entertainment, recreation, accommodation, and food services ","Thousands of chained 2017 dollars",1202500,1266666,1334327,1403904,1344789,1381956,1513764,1425870,1394075,1473625,1424834,1486024,1642648,1778178,1831720,1849949,1904419,1908167,1944671,1376574,1786539,1842216,1973925,1984147
 "24003","Anne Arundel, MD",2,CAGDP9,76,"71","   Arts, entertainment, and recreation ","Thousands of chained 2017 dollars",141197,154247,167457,207588,168537,196857,283465,176239,177450,247321,276967,333791,465693,548295,522449,494555,512425,558834,435764,309022,458109,484329,515475,522606
 "24003","Anne Arundel, MD",2,CAGDP9,79,"72","   Accommodation and food services ","Thousands of chained 2017 dollars",1076246,1127443,1182020,1207642,1191506,1197426,1234713,1264556,1230759,1237164,1155709,1157232,1176706,1227328,1308402,1355428,1391995,1349371,1508999,1067621,1328006,1357824,1458203,1461539
