GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
 "16000","Idaho",7,CAGDP9,92,"...","Private services-providing industries 3/","Thousands of chained 2017 dollars",30107103,31258115,32349320,33866850,35845730,37810795,38737142,39581015,37920368,38812740,39006614,39511242,41612254,42700779,43787355,45423803,47657351,50770719,53421173,54709136,60723683,63821964,65747240,69085189
 "16001","Ada, ID",7,CAGDP9,1,"...","All industry total ","Thousands of chained 2017 dollars",15258956,15757817,16975228,18644901,20682016,20404346,20415531,21658602,21270418,21504535,21540481,20772023,21857048,22966529,23286936,24329872,25662635,27625688,28865154,28978326,31418246,33350954,34093263,35731361
 "16001","Ada, ID",7,CAGDP9,2,"..."," Private industries ","Thousands of chained 2017 dollars",12832203,13324212,14489119,16005345,17919147,17612907,17592113,18729146,18369679,18728609,18818322,17988474,19056076,20192956,20432883,21426438,22580328,24498002,25607241,25698818,28088295,29946729,30545544,32023389
 "16001","Ada, ID",7,CAGDP9,3,"11","  Agriculture, forestry, fishing and hunting ","Thousands of chained 2017 dollars",80620,67934,61758,82370,96796,60530,57082,76211,42729,105533,87358,73277,66606,81987,88965,93360,81867,94501,91493,107428,86008,83293,81463,104320
 "16001","Ada, ID",7,CAGDP9,6,"21","  Mining, quarrying, and oil and gas extraction ","Thousands of chained 2017 dollars",14330,17864,17958,18792,31982,25816,21762,41422,35860,37041,31115,24963,28625,56881,51443,57045,30024,26821,19285,35474,49016,46000,72082,94636
 "16001","Ada, ID",7,CAGDP9,10,"22","  Utilities ","Thousands of chained 2017 dollars",43144,119873,76736,85017,81946,115961,106890,169668,146359,199859,214228,208243,180655,178717,161985,178107,198226,214349,220070,241689,199899,184576,166314,159575
 "16001","Ada, ID",7,CAGDP9,11,"23","  Construction ","Thousands of chained 2017 dollars",1676130,1448640,1507748,1559403,1732048,1675642,1755732,1292937,1007165,859124,932593,930503,1166883,1333970,1382134,1433834,1453997,1464197,1550103,1760237,1920509,1852126,1877965,2155641
 "16001","Ada, ID",7,CAGDP9,12,"31-33","  Manufacturing ","Thousands of chained 2017 dollars",1077591,1199477,1503417,1960215,2544011,1934317,1819550,2781985,3149675,3417896,3277420,2533880,2527144,2867909,2517452,2628071,3190553,3610397,3385162,2567041,2321312,2291113,2084948,1944062
 "16001","Ada, ID",7,CAGDP9,13,"321,327-339","   Durable goods manufacturing ","Thousands of chained 2017 dollars",903344,1012772,1292913,1716126,2224647,1669975,1523682,2423249,(D),3097717,2992307,2275053,2191431,2445873,1974015,2137091,2658355,3109487,2992782,2169525,1915318,1893875,1641058,1494031
 "16001","Ada, ID",7,CAGDP9,25,"311-316,322-326","   Nondurable goods manufacturing ","Thousands of chained 2017 dollars",229970,232665,224940,214981,285105,262799,338550,359034,(D),281151,242395,232722,320523,409513,542568,490168,532198,500921,393853,393504,400042,391394,436378,440461
